id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
41,1,down,27/08/2025 18:39:22,21/8,1/0/0,21 8 8 10,10,21/8 20/8 19/8 18/8 17/8,8/11 8/10 8/9 8/8,200,21/9,False
42,1,down,27/08/2025 18:39:22,21/9,0/0/-1,21 9 8 9,10,21/9 21/8 20/8 19/8,8/12 8/11 8/10 8/9,300,6/8,False
43,1,right,27/08/2025 18:39:22,21/10,0/0/-1,21 10 8 8,10,21/10 21/9 21/8 20/8 19/8 18/8,8/13 8/12 8/11 8/10,300,6/8,False
44,1,right,27/08/2025 18:39:23,22/10,1/0/0,22 10 7 8,10,22/10 21/10 21/9 21/8 20/8 19/8,8/14 8/13 8/12 8/11,300,6/8,False
45,1,up,27/08/2025 18:39:23,23/10,1/0/0,23 10 6 8,10,23/10 22/10 21/10 21/9 21/8 20/8,8/15 8/14 8/13 8/12,300,6/8,False
46,1,up,27/08/2025 18:39:23,23/9,0/0/1,23 9 6 9,10,23/9 23/10 22/10 21/10 21/9 21/8,8/16 8/15 8/14 8/13,300,6/8,False
47,1,up,27/08/2025 18:39:23,23/8,0/0/1,23 8 6 10,10,23/8 23/9 23/10 22/10 21/10 21/9,9/16 8/16 8/15 8/14,300,6/8,False
48,1,up,27/08/2025 18:39:23,23/7,0/0/1,23 7 6 11,10,23/7 23/8 23/9 23/10 22/10 21/10,10/16 9/16 8/16 8/15,300,6/8,False
49,1,up,27/08/2025 18:39:24,23/6,0/0/1,23 6 6 12,10,23/6 23/7 23/8 23/9 23/10 22/10,11/16 10/16 9/16 8/16,300,6/8,False
50,1,up,27/08/2025 18:39:24,23/5,0/0/1,23 5 6 13,10,23/5 23/6 23/7 23/8 23/9 23/10,12/16 11/16 10/16 9/16,300,6/8,True
51,1,left,27/08/2025 18:39:24,23/4,0/0/1,23 4 6 14,10,23/4 23/5 23/6 23/7 23/8 23/9,13/16 12/16 11/16 10/16,300,6/8,True
52,1,left,27/08/2025 18:39:24,22/4,-1/0/0,22 4 7 14,10,22/4 23/4 23/5 23/6 23/7 23/8,14/16 13/16 12/16 11/16,300,6/8,False
53,1,left,27/08/2025 18:39:24,21/4,-1/0/0,21 4 8 14,10,21/4 22/4 23/4 23/5 23/6 23/7,15/16 14/16 13/16 12/16,300,6/8,False
54,1,left,27/08/2025 18:39:25,20/4,-1/0/0,20 4 9 14,10,20/4 21/4 22/4 23/4 23/5 23/6,16/16 15/16 14/16 13/16,300,6/8,False
55,1,left,27/08/2025 18:39:25,19/4,-1/0/0,19 4 10 14,10,19/4 20/4 21/4 22/4 23/4 23/5,17/16 16/16 15/16 14/16,300,6/8,False
56,1,left,27/08/2025 18:39:25,18/4,-1/0/0,18 4 11 14,10,18/4 19/4 20/4 21/4 22/4 23/4,18/16 17/16 16/16 15/16,300,6/8,False
57,1,left,27/08/2025 18:39:25,17/4,-1/0/0,17 4 12 14,10,17/4 18/4 19/4 20/4 21/4 22/4,19/16 18/16 17/16 16/16,300,6/8,False
58,1,left,27/08/2025 18:39:25,16/4,-1/0/0,16 4 13 14,10,16/4 17/4 18/4 19/4 20/4 21/4,20/16 19/16 18/16 17/16,300,6/8,False
59,1,left,27/08/2025 18:39:26,15/4,-1/0/0,15 4 14 14,10,15/4 16/4 17/4 18/4 19/4 20/4,20/15 20/16 19/16 18/16,300,6/8,False
60,1,left,27/08/2025 18:39:26,14/4,-1/0/0,14 4 15 14,10,14/4 15/4 16/4 17/4 18/4 19/4,20/14 20/15 20/16 19/16,300,6/8,False
61,1,left,27/08/2025 18:39:26,13/4,-1/0/0,13 4 16 14,10,13/4 14/4 15/4 16/4 17/4 18/4,20/13 20/14 20/15 20/16,300,6/8,False
62,1,left,27/08/2025 18:39:26,12/4,-1/0/0,12 4 17 14,10,12/4 13/4 14/4 15/4 16/4 17/4,20/12 20/13 20/14 20/15,300,6/8,False
63,1,left,27/08/2025 18:39:26,11/4,-1/0/0,11 4 18 14,10,11/4 12/4 13/4 14/4 15/4 16/4,20/11 20/12 20/13 20/14,300,6/8,False
64,1,left,27/08/2025 18:39:27,10/4,-1/0/0,10 4 19 14,10,10/4 11/4 12/4 13/4 14/4 15/4,20/10 20/11 20/12 20/13,300,6/8,False
65,1,left,27/08/2025 18:39:27,9/4,-1/0/0,9 4 20 14,10,9/4 10/4 11/4 12/4 13/4 14/4,20/9 20/10 20/11 20/12,300,6/8,False
66,1,left,27/08/2025 18:39:27,8/4,-1/0/0,8 4 21 14,10,8/4 9/4 10/4 11/4 12/4 13/4,20/8 20/9 20/10 20/11,300,6/8,False
67,1,left,27/08/2025 18:39:27,7/4,-1/0/0,7 4 22 14,10,7/4 8/4 9/4 10/4 11/4 12/4,20/7 20/8 20/9 20/10,300,6/8,False
68,1,down,27/08/2025 18:39:27,6/4,-1/0/0,6 4 23 14,10,6/4 7/4 8/4 9/4 10/4 11/4,20/6 20/7 20/8 20/9,300,6/8,False
69,1,down,27/08/2025 18:39:28,6/5,0/0/-1,6 5 23 13,10,6/5 6/4 7/4 8/4 9/4 10/4,20/5 20/6 20/7 20/8,300,6/8,False
70,1,down,27/08/2025 18:39:28,6/6,0/0/-1,6 6 23 12,10,6/6 6/5 6/4 7/4 8/4 9/4,20/4 20/5 20/6 20/7,300,6/8,False
71,1,down,27/08/2025 18:39:28,6/7,0/0/-1,6 7 23 11,10,6/7 6/6 6/5 6/4 7/4 8/4,20/3 20/4 20/5 20/6,300,6/8,False
72,1,down,27/08/2025 18:39:28,6/8,0/0/-1,6 8 23 10,10,6/8 6/7 6/6 6/5 6/4,19/3 20/3 20/4 20/5,400,11/13,False
73,1,down,27/08/2025 18:39:28,6/9,0/0/-1,6 9 23 9,10,6/9 6/8 6/7 6/6 6/5 6/4 7/4,18/3 19/3 20/3 20/4,400,11/13,False
74,1,right,27/08/2025 18:39:29,6/10,0/0/-1,6 10 23 8,10,6/10 6/9 6/8 6/7 6/6 6/5 6/4,17/3 18/3 19/3 20/3,400,11/13,False
75,1,right,27/08/2025 18:39:29,7/10,1/0/0,7 10 22 8,10,7/10 6/10 6/9 6/8 6/7 6/6 6/5,16/3 17/3 18/3 19/3,400,11/13,False
76,1,right,27/08/2025 18:39:29,8/10,1/0/0,8 10 21 8,10,8/10 7/10 6/10 6/9 6/8 6/7 6/6,15/3 16/3 17/3 18/3,400,11/13,False
77,1,right,27/08/2025 18:39:29,9/10,1/0/0,9 10 20 8,10,9/10 8/10 7/10 6/10 6/9 6/8 6/7,14/3 15/3 16/3 17/3,400,11/13,False
78,1,right,27/08/2025 18:39:29,10/10,1/0/0,10 10 19 8,10,10/10 9/10 8/10 7/10 6/10 6/9 6/8,13/3 14/3 15/3 16/3,400,11/13,False
79,1,down,27/08/2025 18:39:30,11/10,1/0/0,11 10 18 8,10,11/10 10/10 9/10 8/10 7/10 6/10 6/9,12/3 13/3 14/3 15/3,400,11/13,False
80,1,down,27/08/2025 18:39:30,11/11,0/0/-1,11 11 18 7,10,11/11 11/10 10/10 9/10 8/10 7/10 6/10,11/3 12/3 13/3 14/3,400,11/13,False
81,1,down,27/08/2025 18:39:30,11/12,0/0/-1,11 12 18 6,10,11/12 11/11 11/10 10/10 9/10 8/10 7/10,10/3 11/3 12/3 13/3,400,11/13,False
82,1,right,27/08/2025 18:39:30,11/13,0/0/-1,11 13 18 5,10,11/13 11/12 11/11 11/10 10/10 9/10,9/3 10/3 11/3 12/3,500,21/14,True
83,1,right,27/08/2025 18:39:30,12/13,1/0/0,12 13 17 5,10,12/13 11/13 11/12 11/11 11/10 10/10 9/10 8/10,8/3 9/3 10/3 11/3,500,21/14,False
84,1,right,27/08/2025 18:39:31,13/13,1/0/0,13 13 16 5,10,13/13 12/13 11/13 11/12 11/11 11/10 10/10 9/10,7/3 8/3 9/3 10/3,500,21/14,False
85,1,right,27/08/2025 18:39:31,14/13,1/0/0,14 13 15 5,10,14/13 13/13 12/13 11/13 11/12 11/11 11/10 10/10,7/4 7/3 8/3 9/3,500,21/14,False
86,1,right,27/08/2025 18:39:31,15/13,1/0/0,15 13 14 5,10,15/13 14/13 13/13 12/13 11/13 11/12 11/11 11/10,7/5 7/4 7/3 8/3,500,21/14,False
87,1,right,27/08/2025 18:39:31,16/13,1/0/0,16 13 13 5,10,16/13 15/13 14/13 13/13 12/13 11/13 11/12 11/11,7/6 7/5 7/4 7/3,500,21/14,False
88,1,right,27/08/2025 18:39:31,17/13,1/0/0,17 13 12 5,10,17/13 16/13 15/13 14/13 13/13 12/13 11/13 11/12,8/6 7/6 7/5 7/4,500,21/14,False
89,1,right,27/08/2025 18:39:32,18/13,1/0/0,18 13 11 5,10,18/13 17/13 16/13 15/13 14/13 13/13 12/13 11/13,9/6 8/6 7/6 7/5,500,21/14,False
90,1,right,27/08/2025 18:39:32,19/13,1/0/0,19 13 10 5,10,19/13 18/13 17/13 16/13 15/13 14/13 13/13 12/13,10/6 9/6 8/6 7/6,500,21/14,False
91,1,right,27/08/2025 18:39:32,20/13,1/0/0,20 13 9 5,10,20/13 19/13 18/13 17/13 16/13 15/13 14/13 13/13,11/6 10/6 9/6 8/6,500,21/14,False
92,1,down,27/08/2025 18:39:32,21/13,1/0/0,21 13 8 5,10,21/13 20/13 19/13 18/13 17/13 16/13 15/13 14/13,12/6 11/6 10/6 9/6,500,21/14,False
93,1,down,27/08/2025 18:39:32,21/14,0/0/-1,21 14 8 4,10,21/14 21/13 20/13 19/13 18/13 17/13 16/13,13/6 12/6 11/6 10/6,600,4/9,True
94,1,left,27/08/2025 18:39:33,21/15,0/0/-1,21 15 8 3,10,21/15 21/14 21/13 20/13 19/13 18/13 17/13 16/13 15/13,14/6 13/6 12/6 11/6,600,4/9,True
95,1,left,27/08/2025 18:39:33,20/15,-1/0/0,20 15 9 3,10,20/15 21/15 21/14 21/13 20/13 19/13 18/13 17/13 16/13,15/6 14/6 13/6 12/6,600,4/9,False
96,1,left,27/08/2025 18:39:33,19/15,-1/0/0,19 15 10 3,10,19/15 20/15 21/15 21/14 21/13 20/13 19/13 18/13 17/13,16/6 15/6 14/6 13/6,600,4/9,False
97,1,left,27/08/2025 18:39:33,18/15,-1/0/0,18 15 11 3,10,18/15 19/15 20/15 21/15 21/14 21/13 20/13 19/13 18/13,17/6 16/6 15/6 14/6,600,4/9,False
98,1,left,27/08/2025 18:39:33,17/15,-1/0/0,17 15 12 3,10,17/15 18/15 19/15 20/15 21/15 21/14 21/13 20/13 19/13,17/7 17/6 16/6 15/6,600,4/9,False
99,1,left,27/08/2025 18:39:34,16/15,-1/0/0,16 15 13 3,10,16/15 17/15 18/15 19/15 20/15 21/15 21/14 21/13 20/13,16/7 17/7 17/6 16/6,600,4/9,False
100,1,left,27/08/2025 18:39:34,15/15,-1/0/0,15 15 14 3,10,15/15 16/15 17/15 18/15 19/15 20/15 21/15 21/14 21/13,15/7 16/7 17/7 17/6,600,4/9,False
101,1,left,27/08/2025 18:39:34,14/15,-1/0/0,14 15 15 3,10,14/15 15/15 16/15 17/15 18/15 19/15 20/15 21/15 21/14,14/7 15/7 16/7 17/7,600,4/9,False
102,1,left,27/08/2025 18:39:34,13/15,-1/0/0,13 15 16 3,10,13/15 14/15 15/15 16/15 17/15 18/15 19/15 20/15 21/15,13/7 14/7 15/7 16/7,600,4/9,False
103,1,left,27/08/2025 18:39:34,12/15,-1/0/0,12 15 17 3,10,12/15 13/15 14/15 15/15 16/15 17/15 18/15 19/15 20/15,12/7 13/7 14/7 15/7,600,4/9,False
104,1,left,27/08/2025 18:39:35,11/15,-1/0/0,11 15 18 3,10,11/15 12/15 13/15 14/15 15/15 16/15 17/15 18/15 19/15,11/7 12/7 13/7 14/7,600,4/9,False
105,1,left,27/08/2025 18:39:35,10/15,-1/0/0,10 15 19 3,10,10/15 11/15 12/15 13/15 14/15 15/15 16/15 17/15 18/15,10/7 11/7 12/7 13/7,600,4/9,False
106,1,up,27/08/2025 18:39:35,9/15,-1/0/0,9 15 20 3,10,9/15 10/15 11/15 12/15 13/15 14/15 15/15 16/15 17/15,9/7 10/7 11/7 12/7,600,4/9,False
107,1,up,27/08/2025 18:39:35,9/14,0/0/1,9 14 20 4,10,9/14 9/15 10/15 11/15 12/15 13/15 14/15 15/15 16/15,8/7 9/7 10/7 11/7,600,4/9,False
108,1,right,27/08/2025 18:39:35,9/13,0/0/1,9 13 20 5,10,9/13 9/14 9/15 10/15 11/15 12/15 13/15 14/15 15/15,7/7 8/7 9/7 10/7,600,4/9,False
109,1,right,27/08/2025 18:39:36,10/13,1/0/0,10 13 19 5,10,10/13 9/13 9/14 9/15 10/15 11/15 12/15 13/15 14/15,6/7 7/7 8/7 9/7,600,4/9,False
110,1,right,27/08/2025 18:39:36,11/13,1/0/0,11 13 18 5,10,11/13 10/13 9/13 9/14 9/15 10/15 11/15 12/15 13/15,5/7 6/7 7/7 8/7,600,4/9,False
111,1,right,27/08/2025 18:39:36,12/13,1/0/0,12 13 17 5,10,12/13 11/13 10/13 9/13 9/14 9/15 10/15 11/15 12/15,4/7 5/7 6/7 7/7,600,4/9,False
112,1,right,27/08/2025 18:39:36,13/13,1/0/0,13 13 16 5,10,13/13 12/13 11/13 10/13 9/13 9/14 9/15 10/15 11/15,4/8 4/7 5/7 6/7,600,4/9,False
113,1,right,27/08/2025 18:39:36,14/13,1/0/0,14 13 15 5,10,14/13 13/13 12/13 11/13 10/13 9/13 9/14 9/15 10/15,4/9 4/8 4/7,600,4/9,False
114,1,right,27/08/2025 18:39:37,15/13,1/0/0,15 13 14 5,10,15/13 14/13 13/13 12/13 11/13 10/13 9/13 9/14 9/15,5/9 4/9 4/8 4/7 5/7,600,7/12,False
115,1,right,27/08/2025 18:39:37,16/13,1/0/0,16 13 13 5,10,16/13 15/13 14/13 13/13 12/13 11/13 10/13 9/13 9/14,6/9 5/9 4/9 4/8 4/7,600,7/12,False
116,1,right,27/08/2025 18:39:37,17/13,1/0/0,17 13 12 5,10,17/13 16/13 15/13 14/13 13/13 12/13 11/13 10/13 9/13,7/9 6/9 5/9 4/9 4/8,600,7/12,False
117,1,right,27/08/2025 18:39:37,18/13,1/0/0,18 13 11 5,10,18/13 17/13 16/13 15/13 14/13 13/13 12/13 11/13 10/13,7/10 7/9 6/9 5/9 4/9,600,7/12,False
118,1,right,27/08/2025 18:39:37,19/13,1/0/0,19 13 10 5,10,19/13 18/13 17/13 16/13 15/13 14/13 13/13 12/13 11/13,7/11 7/10 7/9 6/9 5/9,600,7/12,False
119,1,right,27/08/2025 18:39:38,20/13,1/0/0,20 13 9 5,10,20/13 19/13 18/13 17/13 16/13 15/13 14/13 13/13 12/13,7/12 7/11 7/10 7/9,600,7/12,False
120,1,right,27/08/2025 18:39:38,21/13,1/0/0,21 13 8 5,10,21/13 20/13 19/13 18/13 17/13 16/13 15/13 14/13 13/13,8/12 7/12 7/11 7/10 7/9 6/9,600,12/8,False
121,1,right,27/08/2025 18:39:38,22/13,1/0/0,22 13 7 5,10,22/13 21/13 20/13 19/13 18/13 17/13 16/13 15/13 14/13,9/12 8/12 7/12 7/11 7/10 7/9,600,12/8,False
122,1,right,27/08/2025 18:39:38,23/13,1/0/0,23 13 6 5,10,23/13 22/13 21/13 20/13 19/13 18/13 17/13 16/13 15/13,10/12 9/12 8/12 7/12 7/11 7/10,600,12/8,False
123,1,up,27/08/2025 18:39:38,24/13,1/0/0,24 13 5 5,10,24/13 23/13 22/13 21/13 20/13 19/13 18/13 17/13 16/13,11/12 10/12 9/12 8/12 7/12 7/11,600,12/8,False
124,1,up,27/08/2025 18:39:39,24/12,0/0/1,24 12 5 6,10,24/12 24/13 23/13 22/13 21/13 20/13 19/13 18/13 17/13,12/12 11/12 10/12 9/12 8/12 7/12,600,12/8,False
125,1,up,27/08/2025 18:39:39,24/11,0/0/1,24 11 5 7,10,24/11 24/12 24/13 23/13 22/13 21/13 20/13 19/13 18/13,12/11 12/12 11/12 10/12 9/12 8/12,600,12/8,False
126,1,up,27/08/2025 18:39:39,24/10,0/0/1,24 10 5 8,10,24/10 24/11 24/12 24/13 23/13 22/13 21/13 20/13 19/13,12/10 12/11 12/12 11/12 10/12 9/12,600,12/8,False
127,1,up,27/08/2025 18:39:39,24/9,0/0/1,24 9 5 9,10,24/9 24/10 24/11 24/12 24/13 23/13 22/13 21/13 20/13,12/9 12/10 12/11 12/12 11/12 10/12,600,12/8,False
128,1,up,27/08/2025 18:39:39,24/8,0/0/1,24 8 5 10,10,24/8 24/9 24/10 24/11 24/12 24/13 23/13 22/13 21/13,12/8 12/9 12/10 12/11 12/12,600,12/8,False
129,1,left,27/08/2025 18:39:40,24/7,0/0/1,24 7 5 11,10,24/7 24/8 24/9 24/10 24/11 24/12 24/13 23/13 22/13,12/7 12/8 12/9 12/10 12/11 12/12 11/12,600,14/15,False
130,1,left,27/08/2025 18:39:40,23/7,-1/0/0,23 7 6 11,10,23/7 24/7 24/8 24/9 24/10 24/11 24/12 24/13 23/13,12/6 12/7 12/8 12/9 12/10 12/11 12/12,600,14/15,False
131,1,left,27/08/2025 18:39:40,22/7,-1/0/0,22 7 7 11,10,22/7 23/7 24/7 24/8 24/9 24/10 24/11 24/12 24/13,12/5 12/6 12/7 12/8 12/9 12/10 12/11,600,14/15,False
132,1,left,27/08/2025 18:39:40,21/7,-1/0/0,21 7 8 11,10,21/7 22/7 23/7 24/7 24/8 24/9 24/10 24/11 24/12,12/4 12/5 12/6 12/7 12/8 12/9 12/10,600,14/15,False
133,1,left,27/08/2025 18:39:40,20/7,-1/0/0,20 7 9 11,10,20/7 21/7 22/7 23/7 24/7 24/8 24/9 24/10 24/11,11/4 12/4 12/5 12/6 12/7 12/8 12/9,600,14/15,False
134,1,left,27/08/2025 18:39:41,19/7,-1/0/0,19 7 10 11,10,19/7 20/7 21/7 22/7 23/7 24/7 24/8 24/9 24/10,10/4 11/4 12/4 12/5 12/6 12/7 12/8,600,14/15,False
135,1,left,27/08/2025 18:39:41,18/7,-1/0/0,18 7 11 11,10,18/7 19/7 20/7 21/7 22/7 23/7 24/7 24/8 24/9,9/4 10/4 11/4 12/4 12/5 12/6 12/7,600,14/15,False
136,1,left,27/08/2025 18:39:41,17/7,-1/0/0,17 7 12 11,10,17/7 18/7 19/7 20/7 21/7 22/7 23/7 24/7 24/8,8/4 9/4 10/4 11/4 12/4 12/5 12/6,600,14/15,False
137,1,left,27/08/2025 18:39:41,16/7,-1/0/0,16 7 13 11,10,16/7 17/7 18/7 19/7 20/7 21/7 22/7 23/7 24/7,7/4 8/4 9/4 10/4 11/4 12/4 12/5,600,14/15,False
138,1,left,27/08/2025 18:39:41,15/7,-1/0/0,15 7 14 11,10,15/7 16/7 17/7 18/7 19/7 20/7 21/7 22/7 23/7,7/3 7/4 8/4 9/4 10/4 11/4 12/4,600,14/15,False
139,1,left,27/08/2025 18:39:42,14/7,-1/0/0,14 7 15 11,10,14/7 15/7 16/7 17/7 18/7 19/7 20/7 21/7 22/7,8/3 7/3 7/4 8/4 9/4 10/4 11/4,600,14/15,False
140,1,left,27/08/2025 18:39:42,13/7,-1/0/0,13 7 16 11,10,13/7 14/7 15/7 16/7 17/7 18/7 19/7 20/7 21/7,9/3 8/3 7/3 7/4 8/4 9/4 10/4,600,14/15,False
141,1,left,27/08/2025 18:39:42,12/7,-1/0/0,12 7 17 11,10,12/7 13/7 14/7 15/7 16/7 17/7 18/7 19/7 20/7,10/3 9/3 8/3 7/3 7/4 8/4 9/4,600,14/15,False
142,1,down,27/08/2025 18:39:42,11/7,-1/0/0,11 7 18 11,10,11/7 12/7 13/7 14/7 15/7 16/7 17/7 18/7 19/7,11/3 10/3 9/3 8/3 7/3 7/4 8/4,600,14/15,False
143,1,down,27/08/2025 18:39:42,11/8,0/0/-1,11 8 18 10,10,11/8 11/7 12/7 13/7 14/7 15/7 16/7 17/7 18/7,12/3 11/3 10/3 9/3 8/3 7/3 7/4,600,14/15,False
144,1,down,27/08/2025 18:39:43,11/9,0/0/-1,11 9 18 9,10,11/9 11/8 11/7 12/7 13/7 14/7 15/7 16/7 17/7,13/3 12/3 11/3 10/3 9/3 8/3 7/3,600,14/15,False
145,1,down,27/08/2025 18:39:43,11/10,0/0/-1,11 10 18 8,10,11/10 11/9 11/8 11/7 12/7 13/7 14/7 15/7 16/7,14/3 13/3 12/3 11/3 10/3 9/3 8/3,600,14/15,False
146,1,down,27/08/2025 18:39:43,11/11,0/0/-1,11 11 18 7,10,11/11 11/10 11/9 11/8 11/7 12/7 13/7 14/7 15/7,15/3 14/3 13/3 12/3 11/3 10/3 9/3,600,14/15,False
147,1,down,27/08/2025 18:39:43,11/12,0/0/-1,11 12 18 6,10,11/12 11/11 11/10 11/9 11/8 11/7 12/7 13/7 14/7,16/3 15/3 14/3 13/3 12/3 11/3 10/3,600,14/15,False
148,1,down,27/08/2025 18:39:43,11/13,0/0/-1,11 13 18 5,10,11/13 11/12 11/11 11/10 11/9 11/8 11/7 12/7 13/7,17/3 16/3 15/3 14/3 13/3 12/3 11/3,600,14/15,True
